Timestamp,ID(Hex),ID(Dec),Data,Message Name,Decoded Signals
2025-06-07 18:21:00.584,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.585,B0,176,00 00 FF FF 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.586,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.587,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.589,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.590,B0,176,00 00 06 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.592,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.593,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.594,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.595,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.596,A6,166,00 00 01 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.597,B0,176,00 00 FE FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.597,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.598,4,4,FE 0F 59 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.598,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.599,B0,176,00 00 02 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.600,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.601,B0,176,00 00 FA FF 00 00 00 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.602,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.603,5,5,9F 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.603,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.604,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.605,B0,176,00 00 02 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.606,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.607,A6,166,FA FF 01 00 06 00 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.608,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.608,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.609,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.610,B0,176,00 00 03 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.611,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.612,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.613,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.614,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.615,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.616,B0,176,00 00 FF FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.617,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.618,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.619,B0,176,00 00 00 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.620,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.621,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.622,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.622,A6,166,00 00 03 00 05 00 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.624,B0,176,00 00 FB FF 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.625,7,7,D4 0F D0 26 CD 26 3C 00,Unknown,Unknown message (ID: Decimal=7, Hex=0x7)
2025-06-07 18:21:00.625,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.626,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.627,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.628,B0,176,00 00 03 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.629,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.630,4,4,FC 0F 59 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.631,5,5,9F 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.632,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.633,B0,176,00 00 00 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.634,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.636,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.638,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.639,B0,176,00 00 FF FF 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.640,5,5,9F 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.641,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.642,B0,176,00 00 FA FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.642,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.643,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.644,B0,176,00 00 00 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.645,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.646,A6,166,00 00 FC FF 00 00 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.647,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.648,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.648,B0,176,00 00 FD FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.649,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.650,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.651,B0,176,00 00 FE FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.652,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.652,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.653,B0,176,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.654,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.655,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.656,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.657,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.657,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.658,B0,176,00 00 FE FF 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.659,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.660,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.661,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.662,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.663,B0,176,00 00 0B 00 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.664,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.664,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.665,B0,176,00 00 02 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.666,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.667,B0,176,00 00 02 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.668,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.669,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.670,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.671,B0,176,00 00 FF FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.672,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.673,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.674,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.675,B0,176,00 00 03 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.676,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.677,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.679,B0,176,00 00 05 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.680,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.681,B0,176,00 00 FB FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.682,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.683,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.684,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.685,B0,176,00 00 02 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.685,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.686,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.687,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.688,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.689,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.690,B0,176,00 00 FD FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.691,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.692,B0,176,00 00 FD FF 00 00 00 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.693,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.693,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.694,B0,176,00 00 04 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.695,B0,176,00 00 00 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.696,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.697,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.698,B0,176,00 00 04 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.699,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.700,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.701,B0,176,00 00 01 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.703,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.704,B0,176,00 00 FD FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.705,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.706,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.707,B0,176,00 00 FD FF 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.708,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.709,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.710,B0,176,00 00 04 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.711,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.712,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.713,B0,176,00 00 FE FF 00 00 00 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.714,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.716,B0,176,00 00 00 00 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.717,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.717,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.718,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.718,B0,176,00 00 0B 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.719,B0,176,00 00 FE FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.720,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.721,4,4,FD 0F 59 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.722,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.722,B0,176,00 00 F9 FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.723,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.724,4,4,FD 0F 57 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.725,B0,176,00 00 06 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.726,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.727,B0,176,00 00 FE FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.729,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.730,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.731,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.732,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.733,B0,176,00 00 FA FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.734,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.735,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.736,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.737,3,3,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=3, Hex=0x3)
2025-06-07 18:21:00.738,B0,176,00 00 00 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.738,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.740,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.741,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.742,B0,176,00 00 00 00 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.742,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.743,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.744,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.745,B0,176,00 00 02 00 00 00 06 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.746,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.747,A6,166,FD FF FC FF FD FF 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.748,5,5,9F 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.749,B0,176,00 00 00 00 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.750,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.751,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.752,B0,176,00 00 FF FF 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.753,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.754,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.754,B0,176,00 00 01 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.756,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.757,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.757,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.758,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.759,B0,176,00 00 03 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.760,B0,176,00 00 FE FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.761,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.762,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.763,5,5,A0 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.764,B0,176,00 00 02 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.765,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.766,4,4,FD 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.766,B0,176,00 00 01 00 00 00 01 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.767,5,5,A1 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.768,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.769,2,2,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=2, Hex=0x2)
2025-06-07 18:21:00.769,B0,176,00 00 00 00 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.770,AB,171,00 00 00 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=171, Hex=0xAB)
2025-06-07 18:21:00.771,A6,166,00 00 01 00 00 00 00 00,Unknown,Unknown message (ID: Decimal=166, Hex=0xA6)
2025-06-07 18:21:00.772,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.772,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.773,6,6,00 00 83 00 53 01 00 00,Unknown,Unknown message (ID: Decimal=6, Hex=0x6)
2025-06-07 18:21:00.774,B0,176,00 00 00 00 00 00 04 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.774,B0,176,00 00 FD FF 00 00 03 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
2025-06-07 18:21:00.775,C0,192,00 00 00 00 01 00 00 00,Unknown,Unknown message (ID: Decimal=192, Hex=0xC0)
2025-06-07 18:21:00.776,4,4,FC 0F 58 0A 00 00 00 00,Unknown,Unknown message (ID: Decimal=4, Hex=0x4)
2025-06-07 18:21:00.777,5,5,9F 01 00 00 00 06 00 00,Unknown,Unknown message (ID: Decimal=5, Hex=0x5)
2025-06-07 18:21:00.778,B0,176,00 00 0C 00 00 00 02 00,Unknown,Unknown message (ID: Decimal=176, Hex=0xB0)
